2928,Bitcoin,BTC,04/05/2021 23:59,57214.17876,53191.42503,57214.17876,53333.53775,68564706967.0,997324000000.0,4,5,2021
2929,Bitcoin,BTC,05/05/2021 23:59,57911.3636,52969.05536,53252.16476,57424.00595,69241316747.0,1073870000000.0,5,5,2021
2930,Bitcoin,BTC,06/05/2021 23:59,58363.31462,55382.5061,57441.30708,56396.51416,69523285106.0,1054710000000.0,6,5,2021
2931,Bitcoin,BTC,07/05/2021 23:59,58606.63397,55321.84671,56413.95355,57356.40188,68434023376.0,1072730000000.0,7,5,2021
2932,Bitcoin,BTC,08/05/2021 23:59,59464.61249,56975.21065,57352.76595,58803.77581,65382980634.0,1099860000000.0,8,5,2021
2933,Bitcoin,BTC,09/05/2021 23:59,59210.88179,56482.00355,58877.3887,58232.31614,65906690347.0,1089240000000.0,9,5,2021
2934,Bitcoin,BTC,10/05/2021 23:59,59519.35443,54071.45538,58250.87253,55859.79754,71776546298.0,1044930000000.0,10,5,2021
2935,Bitcoin,BTC,11/05/2021 23:59,56872.54492,54608.65246,55847.24104,56704.57306,61308396325.0,1060790000000.0,11,5,2021
2936,Bitcoin,BTC,12/05/2021 23:59,57939.36241,49150.53388,56714.53317,49150.53388,75215403907.0,919528000000.0,12,5,2021
2937,Bitcoin,BTC,13/05/2021 23:59,51330.84359,46980.01875,49735.43206,49716.1916,96721152926.0,930161000000.0,13,5,2021
2938,Bitcoin,BTC,14/05/2021 23:59,51438.11908,48868.57829,49682.98186,49880.53342,55737497453.0,933277000000.0,14,5,2021
2939,Bitcoin,BTC,15/05/2021 23:59,50639.66533,46664.14187,49855.49465,46760.18656,59161047474.0,874931000000.0,15,5,2021
2940,Bitcoin,BTC,16/05/2021 23:59,49720.04462,43963.35019,46716.63799,46456.05847,64047871555.0,869279000000.0,16,5,2021
2941,Bitcoin,BTC,17/05/2021 23:59,46623.55823,42207.28811,46415.89925,43537.51139,74903638450.0,814702000000.0,17,5,2021
2942,Bitcoin,BTC,18/05/2021 23:59,45812.45841,42367.83145,43488.05799,42909.40093,56187365084.0,802974000000.0,18,5,2021
2943,Bitcoin,BTC,19/05/2021 23:59,43546.11648,30681.49691,42944.97545,37002.44047,126358000000.0,692453000000.0,19,5,2021
2944,Bitcoin,BTC,20/05/2021 23:59,42462.98499,35050.61582,36753.66971,40782.73826,88281943359.0,763196000000.0,20,5,2021
2945,Bitcoin,BTC,21/05/2021 23:59,42172.17362,33616.45388,40596.94832,37304.69067,82051616861.0,698109000000.0,21,5,2021
2946,Bitcoin,BTC,22/05/2021 23:59,38831.05444,35383.68375,37371.02991,37536.63111,57377273240.0,702449000000.0,22,5,2021
2947,Bitcoin,BTC,23/05/2021 23:59,38289.21812,31227.33943,37531.44845,34770.58362,78469274361.0,650686000000.0,23,5,2021
2948,Bitcoin,BTC,24/05/2021 23:59,39835.13983,34551.08055,34700.36357,38705.97864,67359584098.0,724332000000.0,24,5,2021
2949,Bitcoin,BTC,25/05/2021 23:59,39776.3498,36581.42892,38795.78025,38402.22385,56211915803.0,718829000000.0,25,5,2021
2950,Bitcoin,BTC,26/05/2021 23:59,40782.07818,37905.83485,38392.62366,39294.19738,51346735160.0,735556000000.0,26,5,2021
2951,Bitcoin,BTC,27/05/2021 23:59,40379.61767,37247.90368,39316.88968,38436.96854,43210968721.0,719538000000.0,27,5,2021
2952,Bitcoin,BTC,28/05/2021 23:59,38856.96789,34779.03943,38507.08308,35697.60639,55200191952.0,668284000000.0,28,5,2021
2953,Bitcoin,BTC,29/05/2021 23:59,37234.49848,33693.92946,35684.15688,34616.068,45231013335.0,648061000000.0,29,5,2021
2954,Bitcoin,BTC,30/05/2021 23:59,36400.66888,33520.73796,34607.40598,35678.1292,31646080921.0,667977000000.0,30,5,2021
2955,Bitcoin,BTC,31/05/2021 23:59,37468.24899,34241.94356,35658.59296,37332.85369,39009847639.0,698990000000.0,31,5,2021
2956,Bitcoin,BTC,01/06/2021 23:59,37896.73619,35787.08597,37293.79237,36684.92452,34639423297.0,686891000000.0,1,6,2021
2957,Bitcoin,BTC,02/06/2021 23:59,38231.33918,35966.30716,36699.92292,37575.17958,33070867190.0,703600000000.0,2,6,2021
2958,Bitcoin,BTC,03/06/2021 23:59,39478.95118,37243.97373,37599.40994,39208.76599,35460750427.0,734224000000.0,3,6,2021
2959,Bitcoin,BTC,04/06/2021 23:59,39242.48626,35717.7223,39242.48626,36894.40533,41831090187.0,690915000000.0,4,6,2021
2960,Bitcoin,BTC,05/06/2021 23:59,37917.71415,34900.41224,36880.15597,35551.95873,35959473399.0,665805000000.0,5,6,2021
2961,Bitcoin,BTC,06/06/2021 23:59,36436.42096,35304.58008,35538.60873,35862.37773,28913440585.0,671653000000.0,6,6,2021
2962,Bitcoin,BTC,07/06/2021 23:59,36790.57216,33480.64124,35835.26551,33560.70784,33683936663.0,628573000000.0,7,6,2021
2963,Bitcoin,BTC,08/06/2021 23:59,34017.38798,31114.44247,33589.52086,33472.63175,49902050442.0,626955000000.0,8,6,2021
2964,Bitcoin,BTC,09/06/2021 23:59,37537.37115,32475.86603,33416.97785,37345.12149,53972919008.0,699516000000.0,9,6,2021
2965,Bitcoin,BTC,10/06/2021 23:59,38334.32544,35847.59364,37389.51565,36702.59937,43576032854.0,687509000000.0,10,6,2021
2966,Bitcoin,BTC,11/06/2021 23:59,37608.69429,36044.44991,36697.03129,37334.39953,38699736985.0,699369000000.0,11,6,2021
2967,Bitcoin,BTC,12/06/2021 23:59,37408.9256,34728.1901,37340.14284,35552.51715,37924228550.0,666018000000.0,12,6,2021
2968,Bitcoin,BTC,13/06/2021 23:59,39322.78021,34864.10994,35555.79014,39097.8609,40669112838.0,732466000000.0,13,6,2021
2969,Bitcoin,BTC,14/06/2021 23:59,40978.36448,38757.28412,39016.97018,40218.47786,43148914673.0,753471000000.0,14,6,2021
2970,Bitcoin,BTC,15/06/2021 23:59,41295.26857,39609.4692,40427.16992,40406.26899,46420149185.0,757030000000.0,15,6,2021
2971,Bitcoin,BTC,16/06/2021 23:59,40516.77683,38176.03418,40168.69037,38347.06323,39211635100.0,718495000000.0,16,6,2021
2972,Bitcoin,BTC,17/06/2021 23:59,39513.67016,37439.67411,38341.4238,38053.50417,37096670047.0,713026000000.0,17,6,2021
2973,Bitcoin,BTC,18/06/2021 23:59,38187.26016,35255.85492,38099.47705,35787.24478,36200887275.0,670589000000.0,18,6,2021
2974,Bitcoin,BTC,19/06/2021 23:59,36457.79628,34933.06225,35854.52922,35615.86927,31207279719.0,667401000000.0,19,6,2021
2975,Bitcoin,BTC,20/06/2021 23:59,36059.48352,33432.07604,35563.13941,35698.29644,36664034054.0,668969000000.0,20,6,2021
2976,Bitcoin,BTC,21/06/2021 23:59,35721.63963,31295.93553,35641.14606,31676.69373,52809038594.0,593628000000.0,21,6,2021
